ID,NAME,GP,W,L,PTS,AST,REB,OREB,DREB,FG%,FGM,FGA,2P%,2PM,2PA,3P%,3PM,3PA,FT%,FTM,FTA,BLK,STL,TO,AST/TO,PF,SC-EFF,SH-EFF
265,Washington State Cougars,22.0,16,6,76.40909,12.545455,38.18182,10.772727,27.40909,47.66997694969177,13.363636,19.318182,53.8290798664093,485.0,901.0,34.068626165390015,6.318182,18.545454,69.17647123336792,13.363636,19.318182,5.409091,5.2272725,10.136364,1.2376682,17.5,1.2841864,0.52979374
2483,Oregon Ducks,22.0,15,7,77.545456,14.227273,34.227272,9.681818,24.545454,46.390169858932495,14.272727,20.181818,52.04461216926575,420.0,807.0,37.17171847820282,8.363636,22.5,70.7207202911377,14.272727,20.181818,3.6818182,7.2727275,10.545455,1.3491379,16.727272,1.3102919,0.53456223
12,Arizona Wildcats,22.0,17,5,89.0,19.0,43.227272,13.909091,29.318182,48.96121919155121,17.09091,23.636364,54.776424169540405,539.0,984.0,36.5217387676239,7.6363635,20.90909,72.30769395828247,17.09091,23.636364,3.409091,8.772727,12.318182,1.5424354,16.0,1.3559557,0.5477839
349,Army Black Knights,23.0,6,17,60.304348,12.652174,34.217392,10.26087,23.956522,39.82649743556976,8.347826,14.173913,47.05882370471954,320.0,680.0,31.462585926055908,8.043478,25.565218,58.89570713043213,8.347826,14.173913,3.9565217,5.9565215,12.521739,1.0104166,15.73913,1.0938486,0.4712145
2352,Loyola Maryland Greyhounds,23.0,4,19,64.78261,13.347826,33.608696,9.521739,24.086956,42.99363195896149,10.565217,16.565218,48.885977268218994,373.0,763.0,33.87424051761627,7.2608695,21.434782,63.77952694892883,10.565217,16.565218,2.2608695,6.0,14.347826,0.93030304,16.565218,1.1863058,0.4964172
104,Boston University Terriers,23.0,9,14,64.0,12.304348,35.652172,9.434783,26.217392,40.13814330101013,10.956522,16.304348,45.68062722682953,349.0,764.0,32.28200376033783,7.5652175,23.434782,67.1999990940094,10.956522,16.304348,2.5652175,6.7826085,11.73913,1.0481482,17.0,1.1297007,0.46815044
2426,Navy Midshipmen,21.0,8,13,67.42857,12.142858,34.714287,12.190476,22.52381,39.72491919994354,14.952381,21.047619,44.86094415187836,371.0,827.0,29.339852929115295,5.714286,19.47619,71.04072570800781,14.952381,21.047619,1.7142857,8.142858,10.142858,1.1971831,18.285715,1.1456311,0.44579288
2329,Lehigh Mountain Hawks,21.0,7,14,73.14286,13.619047,35.666668,8.476191,27.190475,44.329074025154114,13.238095,18.571428,52.04603672027588,407.0,782.0,31.489360332489014,7.047619,22.380953,71.28205299377441,13.238095,18.571428,1.9047619,7.0,12.619047,1.0792453,17.428572,1.226837,0.50239617
107,Holy Cross Crusaders,23.0,7,16,66.95652,11.173913,32.173912,8.130435,24.043478,44.598764181137085,9.130435,14.130435,49.69249665737152,404.0,813.0,36.02484464645386,7.5652175,21.0,64.61538672447205,9.130435,14.130435,3.3043478,4.173913,11.695652,0.95539033,16.652174,1.1882716,0.5131173
2083,Bucknell Bison,23.0,9,14,65.73913,12.130435,31.826086,8.173913,23.652174,43.05555522441864,11.869565,16.043478,49.27953779697418,342.0,694.0,34.9056601524353,8.043478,23.043478,73.98374080657959,11.869565,16.043478,3.3913043,5.9565215,12.73913,0.9522184,17.26087,1.2352941,0.5061275
44,American University Eagles,23.0,13,10,72.478264,15.130435,33.391304,9.478261,23.913044,45.87509632110596,11.043478,15.565217,54.28156852722168,374.0,689.0,36.34868562221527,9.608696,26.434782,70.94972133636475,11.043478,15.565217,1.7826087,6.130435,11.086957,1.3647059,16.956522,1.2852737,0.54471856
322,Lafayette Leopards,23.0,9,14,61.695652,13.130435,33.782608,8.913043,24.869566,40.39785861968994,9.086957,13.347826,47.52223491668701,374.0,787.0,29.615384340286255,6.695652,22.608696,68.07817816734314,9.086957,13.347826,4.304348,6.652174,12.217391,1.0747331,15.608696,1.0856924,0.46289212
2142,Colgate Raiders,23.0,15,8,71.304344,15.652174,36.608696,9.173913,27.434782,45.339298248291016,9.565217,14.0,50.94577670097351,404.0,793.0,37.226277589797974,8.869565,23.826086,68.32298040390015,9.565217,14.0,3.2173913,6.3913045,11.0,1.4229249,14.0,1.222968,0.5294556
142,Missouri Tigers,22.0,8,14,73.5,13.272727,32.0,9.409091,22.59091,44.47852671146393,12.818182,16.40909,52.52918004989624,405.0,771.0,32.83302187919617,7.9545455,24.227272,78.11634540557861,12.818182,16.40909,5.0,8.136364,11.090909,1.1967213,19.272728,1.2400306,0.5118865
238,Vanderbilt Commodores,22.0,6,16,66.86364,9.636364,35.272728,10.818182,24.454546,38.98039162158966,14.863636,20.863636,46.57718241214752,347.0,745.0,28.301885724067688,6.818182,24.09091,71.24183177947998,14.863636,20.863636,3.090909,6.2272725,10.863636,0.8870293,15.227273,1.1537255,0.44862744
8,Arkansas Razorbacks,22.0,11,11,75.90909,11.454545,35.954544,9.090909,26.863636,44.28684115409851,18.863636,26.181818,50.17462372779846,431.0,859.0,31.951218843460083,5.9545455,18.636364,72.04861044883728,18.863636,26.181818,6.4545455,5.5,12.0,0.95454544,19.454546,1.3159969,0.49448386
344,Mississippi State Bulldogs,22.0,14,8,74.181816,14.727273,39.31818,12.363636,26.954546,44.79813575744629,14.5,21.363636,53.5897433757782,418.0,780.0,31.2992125749588,7.2272725,23.09091,67.8723394870758,14.5,21.363636,3.2727273,8.0,13.136364,1.1211072,16.59091,1.2670808,0.50970495
61,Georgia Bulldogs,22.0,14,8,76.545456,12.454545,36.590908,10.318182,26.272728,43.23076903820038,17.227272,23.772728,48.53503108024597,381.0,785.0,35.145631432533264,8.227273,23.40909,72.46654033660889,17.227272,23.772728,3.6363637,6.6363635,11.590909,1.0745099,17.045454,1.2953846,0.5019231
145,Ole Miss Rebels,23.0,18,5,76.391304,15.73913,34.04348,10.086957,23.956522,45.940014719963074,14.173913,18.913044,49.508196115493774,453.0,915.0,38.716813921928406,7.6086955,19.652174,74.94252920150757,14.173913,18.913044,6.0434785,8.391304,10.173913,1.5470085,15.26087,1.2852963,0.52340895
245,Texas A&M Aggies,21.0,13,8,73.47619,11.238095,43.42857,18.380953,25.047619,39.107805490493774,16.761906,24.333334,46.96601927280426,387.0,824.0,26.67946219444275,6.6190476,24.809525,68.88453960418701,16.761906,24.333334,2.8095238,7.6190476,9.666667,1.1625615,16.333334,1.1472119,0.44275093
99,LSU Tigers,21.0,12,10,77.52381,12.476191,36.190475,10.190476,26.0,45.75163424015045,16.238094,22.238094,52.12201476097107,393.0,754.0,35.53191423416138,7.952381,22.380953,73.01927208900452,16.238094,22.238094,4.0,8.952381,13.095238,0.95272726,18.285715,1.3300654,0.5257353
57,Florida Gators,22.0,15,7,84.90909,15.545455,44.5,16.045454,28.454546,45.56700885295868,16.772728,24.40909,52.01698541641235,490.0,942.0,33.723196387290955,7.8636365,23.318182,68.71508359909058,16.772728,24.40909,5.2272725,6.681818,12.727273,1.2214285,17.136364,1.2838488,0.51512027
96,Kentucky Wildcats,22.0,16,6,89.72727,18.09091,39.090908,10.5,28.59091,49.213942885398865,14.045455,18.818182,54.03929948806763,495.0,916.0,41.13345444202423,10.227273,24.863636,74.63768124580383,14.045455,18.818182,5.9545455,7.818182,9.909091,1.8256881,16.454546,1.3492823,0.56903625
2633,Tennessee Volunteers,21.0,17,5,79.61905,17.047619,39.666668,12.095238,27.571428,44.83821392059326,15.571428,20.761906,52.34987139701843,401.0,766.0,34.022557735443115,8.619047,25.333334,75.0,15.571428,20.761906,4.714286,7.857143,10.428572,1.6347032,17.190475,1.2881356,0.5181048
2,Auburn Tigers,22.0,19,4,82.36364,18.272728,39.136364,11.863636,27.272728,46.70614302158356,16.954546,22.227272,55.09708523750305,454.0,824.0,33.58633816242218,8.045455,23.954546,76.27812027931213,16.954546,22.227272,5.909091,7.5454545,10.590909,1.7253219,18.136364,1.3412287,0.53256845
2579,South Carolina Gamecocks,23.0,20,3,72.478264,15.478261,36.347828,11.434783,24.913044,44.07547116279602,13.130435,18.304348,51.32625699043274,387.0,754.0,34.50087606906891,8.565217,24.826086,71.73396944999695,13.130435,18.304348,3.1304348,4.7826085,10.434783,1.4833333,15.608696,1.2581133,0.51509434
333,Alabama Crimson Tide,22.0,16,7,89.86364,15.818182,39.545456,12.136364,27.40909,48.54227304458618,17.90909,22.636364,58.04196000099182,415.0,715.0,38.20395767688751,11.409091,29.863636,79.11646366119385,17.90909,22.636364,4.2727275,7.8636365,12.363636,1.2794118,18.681818,1.4409621,0.57689506
2643,The Citadel Bulldogs,23.0,9,15,70.73913,11.434783,36.04348,10.0,26.043478,45.272865891456604,13.0,18.0,51.95266008377075,439.0,845.0,32.894736528396606,6.521739,19.826086,72.22222089767456,13.0,18.0,2.6086957,5.2173915,12.0,0.95289856,13.521739,1.2505765,0.51037663
2678,VMI Keydets,23.0,4,19,71.21739,10.826087,37.869564,9.913043,27.956522,43.687230348587036,11.217391,16.217392,49.2290735244751,447.0,908.0,33.33333432674408,7.0434785,21.130434,69.16890144348145,11.217391,16.217392,2.3913043,5.3913045,16.26087,0.6657754,17.304348,1.1750358,0.4949785
2382,Mercer Bears,23.0,11,13,69.78261,13.478261,34.608696,11.478261,23.130434,43.90602111816406,11.217391,17.086956,49.013158679008484,447.0,912.0,33.55555534362793,6.5652175,19.565218,65.64885377883911,11.217391,17.086956,3.347826,7.347826,11.869565,1.1355312,19.695652,1.1784141,0.4944934
2193,East Tennessee State Buccaneers,23.0,13,11,70.478264,11.608696,39.173912,13.521739,25.652174,39.971551299095154,13.913043,19.73913,47.413793206214905,385.0,812.0,29.797980189323425,7.695652,25.826086,70.48457860946655,13.913043,19.73913,4.7391305,7.0434785,12.26087,0.9468085,18.347826,1.1529161,0.46266
2717,Western Carolina Catamounts,23.0,17,7,77.608696,11.652174,39.608696,10.434783,29.173914,45.868346095085144,12.26087,17.391304,51.67785286903381,462.0,894.0,36.142322421073914,8.391304,23.217392,70.49999833106995,12.26087,17.391304,3.6956522,4.478261,10.130435,1.1502146,16.73913,1.25,0.5262605
2747,Wofford Terriers,23.0,13,11,77.521736,15.434783,37.739132,10.608696,27.130434,46.866098046302795,10.826087,17.47826,54.862844944000244,440.0,802.0,36.21262311935425,9.478261,26.173914,61.94030046463013,10.826087,17.47826,2.7826087,3.7391305,11.434783,1.3498099,16.304348,1.269943,0.5462963
231,Furman Paladins,23.0,12,12,81.304344,17.130434,38.652172,11.73913,26.913044,44.72602605819702,14.695652,20.347826,55.454546213150024,427.0,770.0,32.75362253189087,9.826087,30.0,72.22222089767456,14.695652,20.347826,2.8695652,7.652174,12.652174,1.3539519,15.782609,1.2808219,0.52465755
236,Chattanooga Mocs,23.0,15,8,78.521736,13.782609,36.869564,9.130435,27.73913,47.18518555164337,12.869565,17.52174,59.76154804229736,401.0,671.0,34.75699424743652,10.26087,29.52174,73.44912886619568,12.869565,17.52174,3.9130435,6.695652,11.956522,1.1527272,16.434782,1.3377777,0.55925924
2430,UNC Greensboro Spartans,23.0,17,6,77.73913,15.478261,36.95652,10.130435,26.826086,46.526771783828735,11.782609,16.347826,51.499998569488525,412.0,800.0,39.69072103500366,10.043478,25.304348,72.07446694374084,11.782609,16.347826,2.6086957,6.652174,10.478261,1.4771785,17.695652,1.2937771,0.54884225
2535,Samford Bulldogs,23.0,20,3,87.78261,18.608696,37.0,11.608696,25.391304,49.38524663448334,14.565217,20.043478,55.42857050895691,485.0,875.0,40.40746986865997,10.347826,25.608696,72.6681113243103,14.565217,20.043478,4.0434785,10.956522,13.565217,1.3717948,18.652174,1.3790984,0.5751366
2837,Texas A&M-Commerce Lions,23.0,8,15,70.95652,14.782609,32.565216,9.652174,22.913044,41.96106791496277,11.304348,16.130434,52.089136838912964,374.0,718.0,31.091180443763733,9.043478,29.086956,70.08086442947388,11.304348,16.130434,5.4347825,8.391304,12.347826,1.1971831,18.434782,1.1766403,0.49459264
2916,Incarnate Word Cardinals,22.0,7,15,73.045456,12.636364,35.045456,10.272727,24.772728,43.06969344615936,15.045455,20.272728,49.210527539253235,374.0,760.0,34.04255211353302,8.0,23.5,74.2152452468872,15.045455,20.272728,4.1363635,6.5,15.636364,0.80813956,19.0,1.2584182,0.49960846
2443,New Orleans Privateers,23.0,8,15,75.21739,12.26087,35.130436,11.434783,23.695652,42.43055582046509,16.347826,22.782608,46.05769217014313,479.0,1040.0,33.000001311302185,5.7391305,17.391304,71.75572514533997,16.347826,22.782608,3.4347825,7.652174,12.304348,0.99646646,19.0,1.2013888,0.47013888
2277,Houston Christian Huskies,21.0,5,16,70.57143,11.523809,39.142857,12.333333,26.809525,42.95719861984253,13.333333,21.190475,47.789472341537476,454.0,950.0,29.253730177879333,4.6666665,15.952381,62.921351194381714,13.333333,21.190475,3.047619,6.0,15.857142,0.7267267,14.095238,1.1533074,0.46770427
2466,Northwestern State Demons,23.0,6,17,70.304344,11.826087,33.391304,10.782609,22.608696,43.39908957481384,13.565217,20.304348,50.060904026031494,411.0,821.0,32.39436745643616,7.0,21.608696,66.80942177772522,13.565217,20.304348,3.3043478,6.695652,13.695652,0.8634921,18.347826,1.2268589,0.49506828
2545,SE Louisiana Lions,23.0,10,13,68.26087,14.434783,34.04348,10.695652,23.347826,43.54710876941681,13.26087,18.217392,49.232736229896545,385.0,782.0,34.30353403091431,7.173913,20.913044,72.79236316680908,13.26087,18.217392,1.826087,7.173913,13.608696,1.0607029,16.130434,1.243072,0.5007918
2320,Lamar Cardinals,22.0,12,10,80.90909,16.5,38.636364,12.727273,25.90909,45.633187890052795,15.909091,21.5,50.44742822647095,451.0,894.0,36.666667461395264,8.0,21.818182,73.99576902389526,15.909091,21.5,3.8636363,7.409091,13.318182,1.2389078,19.545454,1.2954876,0.5203785
357,Texas A&M-Corpus Christi Islanders,22.0,14,8,75.72727,15.181818,41.0,13.863636,27.136364,42.97043979167938,15.727273,22.863636,49.056604504585266,468.0,954.0,29.561200737953186,5.818182,19.681818,68.78727674484253,15.727273,22.863636,3.0,9.045455,11.909091,1.2748091,21.136364,1.2011535,0.47584715
2447,Nicholls Colonels,22.0,12,10,74.40909,10.363636,35.68182,9.954545,25.727272,43.996840715408325,15.863636,21.954546,49.86979067325592,383.0,768.0,34.939759969711304,7.909091,22.636364,72.25672602653503,15.863636,21.954546,4.6363635,7.1363635,12.818182,0.80851066,18.90909,1.293049,0.5086888
2377,McNeese Cowboys,23.0,20,3,79.86957,14.73913,35.913044,10.869565,25.043478,49.221646785736084,14.391304,20.956522,53.88026833534241,486.0,902.0,39.82102870941162,7.7391305,19.434782,68.67219805717468,14.391304,20.956522,3.1304348,10.391304,9.478261,1.5550458,16.826086,1.3617494,0.55819124
2400,Mississippi Valley State Delta Devils,22.0,0,22,53.636364,7.9545455,29.59091,9.863636,19.727272,37.37991154193878,11.090909,17.227272,41.87725484371185,348.0,831.0,25.477707386016846,3.6363637,14.272727,64.37994837760925,11.090909,17.227272,2.0,6.409091,16.5,0.48209366,18.5,1.0305676,0.40873364
50,Florida A&M Rattlers,20.0,4,16,68.3,14.9,34.85,10.0,24.85,43.67034733295441,10.45,15.35,46.78007364273071,385.0,823.0,36.44067943096161,6.45,17.7,68.07817816734314,10.45,15.35,2.4,5.7,14.55,1.024055,19.15,1.1605778,0.49150383
2504,Prairie View A&M Panthers,22.0,9,13,71.13636,11.227273,31.59091,10.272727,21.318182,41.428571939468384,16.136364,22.227272,45.25025486946106,443.0,979.0,30.769231915473938,4.909091,15.954545,72.59713411331177,16.136364,22.227272,2.3636363,9.772727,12.727273,0.88214284,21.181818,1.1766918,0.4548872
2296,Jackson State Tigers,22.0,8,14,70.318184,12.727273,36.272728,12.909091,23.363636,40.54257869720459,14.590909,20.772728,45.48651874065399,388.0,853.0,31.64556920528412,6.818182,21.545454,70.24070024490356,14.590909,20.772728,4.0,7.7272725,14.409091,0.88328075,18.772728,1.1657875,0.46194422
2016,Alcorn State Braves,22.0,5,17,69.5,10.363636,33.454544,11.136364,22.318182,42.96875,14.636364,20.90909,46.387434005737305,443.0,955.0,32.923075556755066,4.8636365,14.772727,69.9999988079071,14.636364,20.90909,1.4545455,7.0,11.863636,0.87356323,17.772728,1.1945312,0.47148436
2010,Alabama A&M Bulldogs,22.0,5,17,69.72727,10.272727,34.545456,11.227273,23.318182,41.66666567325592,18.863636,26.40909,46.231719851493835,411.0,889.0,29.552239179611206,4.5,15.227273,71.42857313156128,18.863636,26.40909,3.6363637,7.7727275,16.454546,0.6243094,21.545454,1.253268,0.45710784
2029,Arkansas-Pine Bluff Golden Lions,22.0,10,12,82.63636,15.545455,34.0,8.409091,25.59091,45.57351768016815,17.90909,23.363636,51.994091272354126,352.0,677.0,38.58520984649658,10.909091,28.272728,76.65369510650635,17.90909,23.363636,2.1818182,6.4545455,13.181818,1.1793103,19.227272,1.3995382,0.54811394
2065,Bethune-Cookman Wildcats,22.0,10,12,74.545456,13.181818,34.863636,11.090909,23.772728,43.46182942390442,16.272728,21.954546,49.27697479724884,443.0,899.0,31.13207519054413,6.0,19.272728,74.12008047103882,16.272728,21.954546,3.409091,11.181818,14.954545,0.88145894,21.045454,1.239607,0.4845049
2011,Alabama State Hornets,22.0,11,11,69.72727,10.772727,39.68182,13.772727,25.90909,37.969401478767395,13.227273,18.5,43.07524561882019,395.0,917.0,28.982725739479065,6.8636365,23.681818,71.49876952171326,13.227273,18.5,3.8181818,9.181818,11.590909,0.92941177,19.227272,1.0667593,0.4321975
2640,Texas Southern Tigers,20.0,8,12,67.2,11.1,36.45,11.75,24.7,39.19803500175476,12.4,17.85,44.57516372203827,341.0,765.0,30.196937918663025,6.9,22.85,69.46778893470764,12.4,17.85,4.4,6.75,12.75,0.87058824,19.15,1.0998363,0.44844517
2582,Southern Jaguars,22.0,13,9,74.77273,13.636364,32.5,9.954545,22.545454,44.594594836235046,13.681818,20.454546,52.20500826835632,438.0,839.0,31.643003225326538,7.090909,22.40909,66.88888669013977,13.681818,20.454546,2.5,10.272727,13.5,1.010101,19.636364,1.234985,0.5045045
2755,Grambling Tigers,22.0,10,12,66.545456,9.454545,31.181818,9.954545,21.227272,43.61088275909424,13.5,18.954546,48.38709533214569,420.0,868.0,31.594201922416687,4.9545455,15.681818,71.22302055358887,13.5,18.954546,2.590909,7.4545455,13.363636,0.707483,16.0,1.206925,0.48103875
233,South Dakota Coyotes,24.0,9,15,75.291664,12.416667,38.958332,11.541667,27.416666,44.573378562927246,13.125,18.291666,49.054622650146484,467.0,952.0,36.25730872154236,7.75,21.375,71.75398468971252,13.125,18.291666,1.9583334,3.7916667,13.375,0.9283489,16.125,1.2334471,0.509215
2449,North Dakota State Bison,23.0,10,13,76.391304,12.086957,34.695652,8.913043,25.782608,47.538575530052185,12.173913,17.391304,52.548134326934814,464.0,883.0,38.28451931476593,7.9565215,20.782608,69.9999988079071,12.173913,17.391304,1.3043479,4.695652,10.869565,1.112,15.347826,1.2909626,0.5426157
2172,Denver Pioneers,24.0,13,11,84.5,13.708333,36.75,11.083333,25.666666,45.45454680919647,18.708334,25.083334,50.80042481422424,476.0,937.0,36.666667461395264,8.708333,23.75,74.58471655845642,18.708334,25.083334,4.1666665,6.2083335,10.166667,1.3483607,16.458334,1.3457199,0.5238885
140,Kansas City Roos,24.0,10,14,71.875,13.291667,36.875,12.166667,24.708334,42.561984062194824,11.958333,17.458334,49.056604504585266,416.0,848.0,33.44370722770691,8.416667,25.166666,68.49641799926758,11.958333,17.458334,4.0416665,5.625,12.208333,1.0887372,19.208334,1.1880165,0.49517906
2900,St. Thomas-Minnesota Tommies,24.0,15,9,72.791664,13.75,31.375,8.041667,23.333334,46.71201705932617,12.166667,16.583334,56.918686628341675,399.0,701.0,35.20900309085846,9.125,25.916666,73.3668327331543,12.166667,16.583334,2.2916667,5.9166665,9.333333,1.4732143,16.083334,1.3204838,0.54988664
198,Oral Roberts Golden Eagles,22.0,11,11,76.13636,11.5,33.272728,7.409091,25.863636,45.23990750312805,12.727273,17.318182,49.74293112754822,387.0,778.0,38.69158923625946,9.409091,24.318182,73.49081635475159,12.727273,17.318182,3.909091,5.818182,9.409091,1.2222222,16.90909,1.2757045,0.5312262
2437,Omaha Mavericks,24.0,12,12,74.583336,10.416667,33.5,8.291667,25.208334,46.03293538093567,16.916666,22.416666,52.090394496917725,461.0,885.0,34.14634168148041,6.4166665,18.791666,75.46468377113342,16.916666,22.416666,2.4166667,6.125,10.166667,1.0245901,16.541666,1.3398204,0.51796407
155,North Dakota Fighting Hawks,24.0,14,10,74.791664,11.458333,37.375,12.208333,25.166666,43.50781738758087,13.291667,18.958334,52.2352933883667,444.0,850.0,31.561997532844543,8.166667,25.875,70.10989189147949,13.291667,18.958334,2.9583333,5.875,10.208333,1.1224489,15.416667,1.2202584,0.5016995
2571,South Dakota State Jackrabbits,24.0,13,11,76.541664,13.0,36.333332,9.041667,27.291666,47.50877320766449,11.75,16.916666,55.803048610687256,476.0,853.0,35.13985872268677,8.375,23.833334,69.45812702178955,11.75,16.916666,3.5833333,6.5416665,11.791667,1.1024735,14.958333,1.2891228,0.54561406
295,Old Dominion Monarchs,23.0,6,18,71.695656,10.521739,35.04348,9.695652,25.347826,42.767733335494995,11.391304,17.130434,48.21052551269531,458.0,950.0,32.17213153839111,6.826087,21.217392,66.49746298789978,11.391304,17.130434,3.4347825,7.9565215,10.956522,0.96031743,18.086956,1.1467316,0.48226705
6,South Alabama Jaguars,23.0,11,13,73.21739,10.652174,33.52174,8.478261,25.043478,43.07142794132233,13.347826,17.956522,49.42791759967804,432.0,874.0,32.50950574874878,7.4347825,22.869566,74.33413863182068,13.347826,17.956522,2.7391305,6.7826085,11.173913,0.9533074,16.695652,1.2028571,0.4917857
326,Texas State Bobcats,23.0,10,14,68.565216,12.217391,36.47826,11.478261,25.0,44.06392574310303,13.565217,19.869566,48.311156034469604,472.0,977.0,31.750741600990295,4.652174,14.652174,68.27133297920227,13.565217,19.869566,3.652174,6.6086955,13.826087,0.8836478,18.043478,1.2001522,0.48135465
2433,UL Monroe Warhawks,21.0,8,14,70.04762,13.190476,38.857143,13.523809,25.333334,42.347344756126404,14.333333,21.714285,47.787609696388245,432.0,904.0,28.57142984867096,4.857143,17.0,66.00877046585083,14.333333,21.714285,2.6190476,6.952381,13.142858,1.0036232,18.666666,1.1665345,0.46391752
324,Coastal Carolina Chanticleers,22.0,6,17,74.63636,12.681818,40.363636,12.409091,27.954546,44.540852308273315,12.454545,19.59091,51.44694447517395,480.0,933.0,30.222222208976746,6.181818,20.454546,63.57308626174927,12.454545,19.59091,3.4545455,6.181818,13.090909,0.96875,16.227272,1.1872741,0.49457702
2247,Georgia State Panthers,22.0,10,13,78.318184,12.318182,38.5,10.909091,27.59091,43.986013531684875,13.5,17.954546,50.49288272857666,461.0,913.0,32.49516487121582,7.6363635,23.5,75.189870595932,13.5,17.954546,3.0,5.7727275,9.727273,1.2663552,18.0,1.2048951,0.4986014
290,Georgia Southern Eagles,23.0,5,19,70.695656,10.73913,33.391304,10.086957,23.304348,42.08178520202637,11.869565,16.73913,47.65193462371826,345.0,724.0,35.58776080608368,9.608696,27.0,70.90908885002136,11.869565,16.73913,3.9130435,6.9565215,13.521739,0.7942122,19.826086,1.2089219,0.502974
2572,Southern Miss Golden Eagles,23.0,13,11,69.521736,12.0,36.52174,10.956522,25.565218,41.38972759246826,15.304348,21.565218,45.79008221626282,397.0,867.0,33.04157555103302,6.5652175,19.869566,70.96773982048035,15.304348,21.565218,4.695652,7.347826,11.913043,1.0072993,16.913044,1.207704,0.47092146
2032,Arkansas State Red Wolves,23.0,10,14,79.0,15.0,37.826088,12.73913,25.086956,43.54838728904724,15.0,21.391304,50.582146644592285,391.0,773.0,35.22205352783203,10.0,28.391304,70.12194991111755,15.0,21.391304,4.478261,5.347826,12.086957,1.2410072,19.173914,1.2741935,0.516129
276,Marshall Thundering Herd,24.0,12,13,76.083336,16.208334,39.833332,11.958333,27.875,42.16073751449585,14.666667,20.625,49.88814294338226,446.0,894.0,31.089743971824646,8.083333,26.0,71.11111283302307,14.666667,20.625,4.5416665,6.7916665,12.208333,1.3276451,15.75,1.2028985,0.48550725
256,James Madison Dukes,23.0,21,3,85.608696,17.173914,39.869564,12.130435,27.73913,47.66293466091156,13.869565,20.0,55.650317668914795,522.0,938.0,34.76764261722565,8.782609,25.26087,69.34782862663269,13.869565,20.0,3.2608695,9.565217,11.130435,1.5429688,17.347826,1.2962475,0.5431205
309,Louisiana Ragin' Cajuns,23.0,15,9,77.652176,13.086957,34.130436,11.391304,22.73913,46.54804170131683,12.434783,16.695652,52.26244330406189,462.0,884.0,36.85220777988434,8.347826,22.652174,74.47916865348816,12.434783,16.695652,3.9565217,8.73913,12.130435,1.078853,18.26087,1.2711744,0.5338078
2653,Troy Trojans,23.0,16,8,80.04348,14.434783,40.260868,14.217391,26.043478,43.65411400794983,16.608696,23.0,49.41037595272064,419.0,848.0,35.324230790138245,9.0,25.47826,72.21171855926514,16.608696,23.0,3.3913043,9.73913,13.521739,1.0675241,18.608696,1.2838215,0.5087169
2026,Appalachian State Mountaineers,23.0,19,5,78.26087,15.304348,42.695652,11.782609,30.913044,46.870654821395874,12.913043,19.73913,54.6891450881958,519.0,949.0,31.697341799736023,6.7391305,21.26087,65.41849970817566,12.913043,19.73913,7.0869565,6.304348,10.652174,1.4367347,13.478261,1.2517385,0.5226008
279,Pacific Tigers,25.0,6,19,64.52,13.44,27.0,5.92,21.08,41.600000858306885,12.12,19.12,47.82096445560455,406.0,849.0,31.558936834335327,6.64,21.04,63.3891224861145,12.12,19.12,1.88,6.44,12.12,1.1089109,16.96,1.1730909,0.47636363
2492,Pepperdine Waves,23.0,9,15,72.521736,13.217391,33.913044,10.695652,23.217392,44.85294222831726,12.869565,18.869566,49.728554487228394,458.0,921.0,34.624144434928894,6.6086955,19.086956,68.20276379585266,12.869565,18.869566,2.9565217,5.347826,11.0,1.201581,16.434782,1.2264706,0.50441176
301,San Diego Toreros,24.0,13,11,72.625,13.333333,35.0,9.916667,25.083334,43.95527541637421,13.208333,17.833334,48.4752893447876,461.0,951.0,34.99999940395355,7.0,20.0,74.06542301177979,13.208333,17.833334,3.7916667,6.9583335,14.458333,0.9221902,18.666666,1.2180294,0.49825296
2501,Portland Pilots,24.0,9,16,73.541664,14.083333,34.0,8.333333,25.666666,44.93070840835571,13.125,18.458334,52.855247259140015,398.0,753.0,35.27508080005646,9.083333,25.75,71.10609412193298,13.125,18.458334,2.4166667,4.5833335,13.125,1.0730159,16.333334,1.2873815,0.5288111
2351,Loyola Marymount Lions,22.0,10,12,72.90909,11.681818,36.272728,10.409091,25.863636,44.103774428367615,13.409091,18.181818,49.602121114730835,374.0,754.0,36.10038757324219,8.5,23.545454,73.7500011920929,13.409091,18.181818,2.4545455,3.8181818,11.681818,1.0,17.227272,1.2610062,0.514544
2541,Santa Clara Broncos,24.0,15,9,77.0,15.333333,38.666668,12.041667,26.625,46.448469161987305,12.833333,18.083334,52.7459979057312,461.0,874.0,36.65480315685272,8.583333,23.416666,70.96773982048035,12.833333,18.083334,2.7083333,5.0,13.25,1.1572328,17.458334,1.286908,0.53621167
2539,San Francisco Dons,24.0,18,6,79.208336,16.75,35.0,9.958333,25.041666,49.58391189575195,11.0,14.5,59.554511308670044,508.0,853.0,35.14431118965149,8.625,24.541666,75.86206793785095,11.0,14.5,3.7083333,9.083333,12.458333,1.3444816,17.875,1.3183079,0.56761444
2250,Gonzaga Bulldogs,22.0,17,6,84.22727,15.818182,40.590908,11.636364,28.954546,50.47067403793335,14.272727,20.59091,58.598726987838745,552.0,942.0,33.0296128988266,6.590909,19.954546,69.31567192077637,14.272727,20.59091,3.7727273,7.4545455,10.590909,1.4935622,15.681818,1.3417813,0.5572049
